CODIGO_INTERNO,COD_DEPTO_PROCEDENCIA,COD_MUN_PROCEDENCIA,COD_DEPTO_RESIDENCIA,COD_MUN_RESIDENCIA,ESTRATO,COD_COLEGIO,MODACADEMICA,ANO_TERMINACION_COLEGIO,PBM_CALCULADO,PBM_COLEGIO,PBM_ASIGNADO,PUNTAJE_ADMISION,CONVOCATORIA,APERTURA,COD_ACCESO,COD_SUBACCESO,NODO_INICIO,COD_PLAN,HIST_ACADEMICA
474957,13,1,,,3,096537,No oficial,2014,37,68,37,,2017-2S,2019-1S,3,1,2,3534,736
475634,5,266,,,3,037820,Oficial,2008,16,,,"615,73",2017-2S,2017-2S,1,1,4,3534,698
474724,5,1,,,5,001115,No oficial,2016,62,,,"589,56",2017-2S,2017-2S,1,1,4,3534,806
469848,5,660,,,2,151712,Oficial,2015,7,,,"569,5",2019-2S,2019-2S,1,1,2,3534,242
468532,5,1,,,3,000943,Oficial,2011,27,,,"708,16",2017-1S,2017-1S,1,1,2,3534,754
475247,5,308,,,2,032029,Oficial,2013,13,,,"762,4",2018-2S,2018-2S,1,1,2,2552,4311
522482,5,266,,,2,001909,Oficial,2010,15,,,"880,06",2020-1S,2020-1S,1,1,2,3534,385
472118,5,42,,,1,116483,Oficial,2013,2,,,"571,82",2016-2S,2017-1S,1,1,4,3534,664
475148,5,1,,,3,080358,Oficial,2016,14,,,"610,33",2017-2S,2017-2S,1,1,4,3534,548
475370,5,266,,,3,001867,Oficial,2016,23,,,,2017-2S,2024-1S,3,1,2,3534,1609
475371,5,1,,,3,002378,Oficial,2016,29,,,,2017-2S,2019-2S,3,1,2,3534,601
464781,5,1,,,4,000240,No oficial,2015,50,,,"608,64",2016-2S,2016-2S,1,1,5,3534,653
464783,5,1,,,4,095984,No oficial,2016,53,,,,2017-1S,2021-1S,3,1,2,3534,812
469266,5,1,,,2,075648,Oficial,2012,23,,,"708,69",2019-2S,2019-2S,1,1,2,3534,290
468185,5,1,,,4,000091,No oficial,2014,33,,,"688,63",2016-1S,2016-1S,1,1,2,3534,783
468869,5,1,,,3,102392,No oficial,2016,54,,,"817,605",2023-1S,2023-1S,1,1,2,3534,1366
465217,5,1,,,3,024760,Oficial,2015,14,,,"561,17",2019-2S,2019-2S,1,1,4,3534,272
469376,5,308,,,2,124347,Oficial,2016,33,,,,2021-2S,2021-2S,9,1,1,3534,955
521862,5,88,,,3,053553,No oficial,2015,36,,,"698,6",2019-1S,2019-1S,1,1,4,3534,156
513732,5,1,,,4,001073,No oficial,2015,67,,,"557,62",2016-2S,2016-2S,1,1,4,3534,624
466931,5,88,,,3,124792,Oficial,2014,25,,,"654,22",2016-1S,2016-1S,1,1,4,3534,668
464978,11,1,,,2,037341,No oficial,2014,62,,,"785,66",2020-2S,2020-2S,1,1,2,2552,4868
471315,5,88,,,2,117275,Oficial,2013,14,,,"597,9",2016-2S,2016-2S,1,1,4,3534,667
468705,5,615,,,3,002378,Oficial,2016,22,,,"653,68",2017-1S,2017-1S,1,1,2,3534,587
472170,23,466,,,1,033555,Oficial,2011,5,,,"581,67",2016-2S,2016-2S,1,24,4,3534,746
465783,5,1,,,3,001032,Oficial,2012,22,,,"684,27",2016-1S,2016-1S,1,1,4,3534,1821
473389,5,266,,,2,035949,Oficial,2015,9,,,"605,32",2016-2S,2016-2S,1,1,4,3534,676
460712,20,13,,,2,007773,Oficial,2015,5,,,"754,54",2016-1S,2016-1S,1,1,2,3534,580
454951,5,264,,,4,075887,No oficial,2015,42,,,"636,57",2016-1S,2016-1S,1,5,2,3534,660
469065,5,1,,,3,054601,Oficial,2017,15,,,"680,12",2018-1S,2018-1S,1,1,4,3534,533
468688,5,1,,,3,000174,No oficial,2016,68,,,"790,16",2017-1S,2017-1S,1,1,2,3534,532
472887,68,547,,,3,014985,No oficial,2014,39,,,"575,74",2016-2S,2016-2S,1,1,4,3534,700
471968,5,1,,,3,028001,Oficial,2013,18,,,"658,09",2016-2S,2016-2S,1,1,4,3534,800
465012,5,1,,,2,026518,Oficial,2017,8,,,"645,77",2018-1S,2018-1S,1,1,4,3534,551
479352,25,807,,,3,030718,Oficial,2010,23,,,"580,14",2020-2S,2021-1S,1,1,2,3534,472
475910,5,631,,,3,023507,No oficial,2016,57,,,"634,61",2020-2S,2020-2S,1,1,2,3534,416
473232,5,1,,,3,000851,Oficial,2016,23,,,"655,02",2017-2S,2017-2S,1,1,4,3534,785
472936,5,1,,,5,000141,No oficial,2015,70,,,"608,05",2016-2S,2016-2S,1,1,5,3534,638
479457,52,612,,,1,011809,Oficial,2017,2,,,,2018-1S,2019-2S,3,23,2,5948,1783
474047,5,88,,,3,026518,Oficial,2017,16,,,,2018-1S,2021-1S,3,1,2,3534,816
473135,5,1,,,3,026518,Oficial,2017,21,,,"760,84",2018-1S,2018-1S,1,1,4,3534,524
473457,5,1,,,1,107706,No oficial,2017,8,,,"711,31",2018-1S,2018-1S,1,1,2,3534,566
473975,5,147,,,2,046169,Oficial,2012,51,,,"567,37",2019-2S,2019-2S,1,1,4,3534,284
472495,5,1,,,2,043661,Oficial,2015,8,,,"694,679",2024-2S,2024-2S,1,1,2,3534,1636
472996,5,79,,,3,046938,Oficial,2017,19,,,"772,41",2018-1S,2018-1S,1,1,4,3534,570
472998,5,264,,,3,001768,Oficial,2017,20,,,"667,35",2018-1S,2018-1S,1,1,4,3534,605
473680,5,79,,,3,037846,No oficial,2017,37,,,"702,47",2018-1S,2018-1S,1,1,2,3534,606
473555,5,360,,,3,116970,Oficial,2017,25,,,"660,6",2018-1S,2018-1S,1,1,4,3534,600
473649,5,88,,,3,059238,No oficial,2017,47,,,"705,97",2018-1S,2018-1S,1,1,4,3534,607
473684,5,631,,,2,101774,Oficial,2017,8,,,"653,72",2018-1S,2018-1S,1,1,2,3534,573
473065,54,1,,,4,113860,No oficial,2017,65,,,"693,34",2018-1S,2018-1S,1,1,2,3534,782
473073,5,1,,,3,059170,No oficial,2017,40,,,"785,748",2024-1S,2024-1S,1,1,2,3534,1545
478531,81,1,,,1,087395,Oficial,2017,4,,,,2018-1S,2019-2S,3,18,2,5948,1785
464860,5,376,,,3,002865,Oficial,2016,13,,,"659,56",2017-1S,2017-1S,1,1,5,3534,803
479475,13,744,,,1,004705,Oficial,2015,16,,,"572,52",2017-2S,2017-2S,1,1,4,3534,761
473698,8,1,,,1,003855,Oficial,2017,11,,,,2018-1S,2021-2S,3,1,2,3534,1057
473708,15,469,,,1,005322,Oficial,2016,14,,,,2021-2S,2021-2S,9,1,1,3534,956
473850,5,1,,,3,028001,Oficial,2017,16,,,"699,54",2018-1S,2018-1S,1,1,2,3534,797
478457,44,430,,,2,057521,No oficial,2017,45,,,"596,84",2018-1S,2018-1S,1,4,3,3534,774
479000,5,1,,,2,095919,No oficial,2017,35,,,"668,28",2018-1S,2018-1S,1,1,2,3534,545
471200,52,835,,,1,011932,Oficial,2017,3,,,"489,25",2018-1S,2018-1S,1,23,5,3534,1602
473857,5,1,,,2,000711,Oficial,2015,12,,,"692,01",2018-1S,2018-1S,1,1,4,3534,775
475988,5,266,,,2,001826,No oficial,2016,64,,,"602,57",2017-2S,2017-2S,1,1,3,3534,692
473593,5,631,,,3,001826,No oficial,2017,45,,,"582,787",2022-2S,2022-2S,1,1,4,3534,1211
471176,5,360,,,2,555555,No oficial,2016,12,,,,2022-1S,2022-1S,9,1,1,3534,1138
472578,5,631,,,4,002428,No oficial,2017,77,,,"748,46",2018-1S,2018-1S,1,1,2,3534,568
473098,5,266,,,4,001826,No oficial,2017,76,,,,2018-1S,2019-1S,3,1,2,3534,549
472983,5,237,,,3,080390,No oficial,2017,40,,,"789,76",2018-1S,2018-1S,1,1,2,3534,560
478990,5,88,,,3,053454,No oficial,2017,39,,,"580,34",2019-2S,2019-2S,1,1,4,3534,261
472852,70,235,,,2,026880,Oficial,2017,39,,,"761,98",2018-1S,2018-1S,1,1,2,3534,603
471631,5,88,,,2,059238,No oficial,2017,49,,,"816,31",2018-1S,2018-1S,1,1,2,3534,553
474483,25,799,,,2,027698,Oficial,2015,10,,,,2017-2S,2020-2S,3,1,2,3534,493
470083,5,615,,,3,002410,Oficial,2016,13,,,"647,65",2017-1S,2017-1S,1,1,2,3534,694
470138,5,266,,,3,126342,No oficial,2016,39,,,"715,69",2017-1S,2017-1S,1,1,2,3534,721
472828,5,1,,,3,047555,No oficial,2016,20,,,"652,59",2018-1S,2018-1S,1,1,2,3534,574
475716,5,664,,,2,002535,Oficial,2014,9,,,,2017-2S,2022-1S,3,1,2,3534,1134
474485,5,129,,,2,133272,Oficial,2011,16,,,"604,12",2017-2S,2017-2S,1,1,4,3534,641
474495,11,1,,,3,109488,Oficial,2015,15,,,"610,68",2017-2S,2017-2S,1,1,4,3534,672
470370,5,1,,,2,999993,No oficial,2017,17,,,"784,67",2018-1S,2018-1S,1,1,2,3534,564
475513,5,88,,,1,108175,Oficial,2016,3,,,"631,83",2017-2S,2017-2S,1,1,4,3534,640
473347,5,88,,,3,093294,Oficial,2017,26,,,"714,61",2020-2S,2020-2S,1,1,2,2552,4850
472209,5,1,,,3,085936,No oficial,2015,43,,,"626,99",2016-1S,2016-1S,1,1,4,3534,788
470685,5,1,,,6,000489,No oficial,2016,71,,,"663,04",2017-1S,2018-1S,1,1,2,3534,645
473034,5,1,,,3,000851,Oficial,2016,17,,,,2017-2S,2022-2S,3,1,2,3534,1270
473600,5,30,,,2,024588,Oficial,2017,12,,,"651,09",2018-1S,2018-1S,1,1,4,3534,620
474069,5,237,,,2,080390,No oficial,2017,25,27,,"651,49",2018-1S,2018-1S,1,1,5,3534,592
476479,5,266,,,3,126342,No oficial,2016,39,,,,2017-1S,2018-1S,3,1,2,3534,685
470968,5,360,,,2,059238,No oficial,2017,48,,,"679,64",2018-1S,2018-1S,1,1,2,3534,554
475620,5,1,,,2,001156,Oficial,2017,11,,,"672,76",2018-1S,2018-1S,1,1,4,3534,555
474509,5,1,,,3,126243,No oficial,2015,40,,,"678,46",2016-1S,2016-1S,1,1,2,3534,626
476009,52,1,,,2,046334,Oficial,2012,41,,,"571,62",2017-1S,2017-1S,1,3,5,3534,732
473955,76,111,,,2,124867,No oficial,2017,23,,,"656,08",2018-1S,2018-1S,1,1,4,3534,576
472701,5,88,,,3,001388,No oficial,2017,46,,,"670,93",2018-1S,2018-1S,1,1,2,3534,594
507789,52,317,,,3,011650,Oficial,2001,11,,,"560,68",2017-1S,2017-1S,1,1,12,5948,1464
509089,76,520,,,4,018689,Oficial,2012,28,,,"639,61",2016-1S,2016-1S,1,1,12,5948,1330
509093,76,1,,,2,118737,Oficial,2012,19,,,"602,31",2016-1S,2016-1S,1,1,12,5948,1331
509096,76,520,,,1,018689,Oficial,2015,3,,,"610,5",2016-1S,2016-1S,1,1,12,5948,1334
514036,76,520,,,2,018671,No oficial,2015,31,,,"710,55",2016-1S,2016-1S,1,1,12,5948,1336
510261,91,1,,,1,117127,Oficial,2009,7,,,"501,2",2014-2S,2014-2S,1,19,4,5948,1186
512848,52,612,,,1,136028,Oficial,2010,3,,,"504,17",2017-1S,2017-1S,1,23,4,5948,1479
512849,52,612,,,1,011809,Oficial,2009,6,,,"532,18",2017-1S,2017-1S,1,23,4,5948,1480
508005,86,749,,,2,031419,Oficial,2017,41,,,"511,74",2018-1S,2018-1S,1,19,4,5948,1617
509873,76,520,,,3,018671,No oficial,2016,28,,,"556,12",2017-1S,2017-1S,1,1,12,5948,1473
509065,76,275,,,1,058784,No oficial,2017,10,,,"565,51",2018-1S,2018-1S,1,1,12,5948,1566
509039,76,130,,,No Estratificado,111930,Oficial,2017,5,,,"552,57",2018-1S,2018-1S,1,1,12,5948,1561
509041,76,520,,,3,024349,Oficial,2016,19,,,"553,13",2018-1S,2018-1S,1,1,12,5948,1562
509058,76,520,,,2,058776,Oficial,2016,20,,,"596,32",2018-1S,2018-1S,1,1,12,5948,1565
513162,88,1,,,2,999993,No oficial,2017,49,,,"610,6",2018-1S,2018-1S,1,21,12,5948,1598
513163,97,1,,,No Informa,117283,Oficial,2017,13,,,"498,14",2018-1S,2018-1S,1,19,4,5948,1600
512943,11,1,,,3,023606,No oficial,2017,39,,,"733,64",2018-1S,2018-1S,1,1,2,5948,1541
512494,76,233,,,1,018366,Oficial,2017,3,,,"666,67",2018-1S,2018-1S,1,1,12,5948,1542
512496,76,130,,,2,048520,Oficial,2017,18,,,"616,53",2018-1S,2018-1S,1,1,12,5948,1543
512572,76,1,,,3,153684,No oficial,2015,42,,,"625,92",2018-1S,2018-1S,1,1,12,5948,1548
512594,76,520,,,2,024349,Oficial,2017,19,,,"680,08",2018-1S,2018-2S,1,1,2,5948,1549
508440,52,19,,,1,999993,No oficial,2017,26,,,"603,83",2018-1S,2018-1S,1,4,2,5948,1572
508445,52,227,,,1,011569,Oficial,2017,3,,,"562,33",2018-1S,2018-1S,1,3,12,5948,1574
512754,52,835,,,1,118117,Oficial,2017,9,,,"490,31",2018-1S,2018-1S,1,23,4,5948,1579
512759,52,835,,,2,011924,Oficial,2017,8,,,"476,51",2018-1S,2018-1S,1,23,4,5948,1581
512884,52,835,,,1,011924,Oficial,2017,9,,,"483,26",2018-1S,2018-1S,1,23,4,5948,1583
512756,52,250,,,1,999993,No oficial,2017,34,,,"506,01",2018-1S,2018-1S,1,23,4,5948,1585
512581,95,1,,,1,099341,Oficial,2015,25,,,"539,11",2016-1S,2016-1S,1,18,4,5948,1373
513077,81,1,,,No Informa,128462,Oficial,2017,3,,,"548,34",2018-1S,2018-1S,1,18,4,5948,1604
513085,52,250,,,No Informa,999993,No oficial,2017,59,,,"481,56",2018-1S,2018-1S,1,23,4,5948,1606
512897,76,520,,,2,070672,Oficial,2017,10,,,,2018-1S,2022-1S,3,1,2,5948,2112
512604,19,355,,,1,065631,Oficial,2016,3,,,"611,75",2018-1S,2018-1S,1,1,12,5948,1553
512622,76,1,,,3,046243,No oficial,2017,30,38,,"652,12",2018-1S,2018-1S,1,1,12,5948,1555
512522,52,79,,,1,034561,Oficial,2017,2,,,"511,33",2018-1S,2018-1S,1,23,4,5948,1610
508249,85,430,,,No Estratificado,140897,Oficial,2015,3,,,"481,98",2017-2S,2017-2S,1,18,4,5948,1529
512508,52,356,,,3,034348,Oficial,2015,12,,,"571,87",2016-1S,2016-1S,1,1,12,5948,1366
512944,81,1,,,No Informa,109124,Oficial,2011,34,,,"540,88",2018-1S,2018-1S,1,18,4,5948,1612
509441,76,130,,,2,039339,Oficial,2013,56,,,"552,12",2016-2S,2016-2S,1,1,12,5948,1396
509460,76,1,,,2,017657,Oficial,2014,17,,,"550,34",2016-2S,2016-2S,1,1,12,5948,1401
513066,76,1,,,2,118422,Oficial,2014,9,,,"566,35",2017-2S,2017-2S,1,1,12,5948,1509
513105,81,1,,,1,087395,Oficial,2016,7,,,"543,1",2017-1S,2017-1S,1,18,4,5948,1481
509855,76,1,,,3,095315,Oficial,2016,46,,,"682,59",2017-1S,2017-1S,1,1,12,5948,1449
512998,52,835,,,1,136028,Oficial,2012,2,,,"460,8",2017-2S,2017-2S,1,23,4,5948,1530
513000,88,1,,,1,019257,Oficial,2016,7,,,"459,06",2017-2S,2017-2S,1,20,4,5948,1531
513113,76,520,,,No Estratificado,020081,No oficial,2016,46,,,"571,13",2017-2S,2017-2S,1,1,12,5948,1515
513114,76,520,,,4,111872,No oficial,2016,58,,,"572,69",2017-2S,2017-2S,1,1,12,5948,1516
513118,19,1,,,3,999993,No oficial,2016,20,,,"571,08",2017-2S,2017-2S,1,1,12,5948,1518
509561,76,130,,,2,111948,Oficial,2014,8,,,"582,79",2017-1S,2017-1S,1,1,12,5948,1457
512643,81,1,,,1,117531,Oficial,2010,5,,,"467,43",2017-2S,2017-2S,1,18,4,5948,1532
512645,86,885,,,1,079624,Oficial,2009,3,,,"433,66",2017-2S,2017-2S,1,23,4,5948,1533
512661,52,79,,,1,011528,Oficial,2016,8,,,"442,54",2017-2S,2017-2S,1,23,4,5948,1535
512574,91,1,,,3,999993,No oficial,2015,42,,,"479,54",2017-2S,2017-2S,1,19,4,5948,1536
509533,52,317,,,1,112375,No oficial,2011,36,,,"582,35",2017-2S,2017-2S,1,3,12,5948,1526
508889,76,520,,,2,018671,No oficial,2010,29,31,,"719,29",2017-1S,2017-1S,1,1,12,5948,1445
508878,76,616,,,1,116327,No oficial,2007,11,,,"672,26",2017-1S,2017-1S,1,1,12,5948,1447
509878,11,1,,,3,021923,No oficial,2016,38,,,603,2017-1S,2017-1S,1,1,12,5948,1451
509844,76,1,,,2,017053,Oficial,2014,6,,,,2017-1S,2019-2S,3,1,2,5948,1784
508737,76,1,,,3,006999,No oficial,2005,29,,,"664,53",2017-2S,2017-2S,1,1,12,5948,1496
508177,76,520,,,3,018598,Oficial,2015,29,,,"563,93",2017-1S,2017-1S,1,1,12,5948,1466
509585,76,520,,,2,070672,Oficial,2016,10,,,"553,3",2017-1S,2017-1S,1,1,12,5948,1461
509880,76,1,,,3,016691,No oficial,2015,46,,,"550,29",2017-1S,2017-1S,1,1,12,5948,1463
508317,76,377,,,1,036939,Oficial,2015,6,,,"607,63",2017-2S,2017-2S,1,1,12,5948,1498
509885,76,520,,,2,024349,Oficial,2016,22,,,"582,51",2017-1S,2017-1S,1,1,12,5948,1472
509887,76,147,,,3,018259,Oficial,2016,18,,,"578,99",2017-1S,2017-1S,1,1,12,5948,1474
508111,76,520,,,3,018598,Oficial,2017,33,,,"548,01",2018-1S,2018-1S,1,1,4,5948,1568
508416,76,1,,,2,029074,Oficial,2014,10,,,"549,92",2018-1S,2018-1S,1,1,12,5948,1569
508679,52,835,,,1,011965,Oficial,2010,3,,,"462,6",2017-1S,2017-1S,1,23,4,5948,1485
508687,86,568,,,2,029405,Oficial,2016,7,,,"488,08",2017-1S,2017-1S,1,19,4,5948,1486
507988,52,835,,,1,011809,Oficial,2016,3,,,"490,91",2017-1S,2017-1S,1,23,4,5948,1488
507990,52,612,,,1,011809,Oficial,2015,5,,,"490,03",2017-1S,2017-1S,1,23,4,5948,1489
508958,76,520,,,2,111948,Oficial,2016,8,,,"557,57",2017-2S,2017-2S,1,1,12,5948,1510
509033,76,520,,,2,043356,No oficial,2015,33,,,"561,89",2016-1S,2016-1S,1,1,12,5948,1367
512750,76,1,,,2,034629,No oficial,2014,22,,,"542,29",2017-2S,2017-2S,1,1,12,5948,1523
512788,76,364,,,2,114710,Oficial,2015,8,,,"588,49",2016-1S,2016-1S,1,1,12,5948,1364
512738,81,1,,,1,128462,Oficial,2016,35,,,"554,72",2017-1S,2017-1S,1,18,4,5948,1478
509118,52,612,,,1,011809,Oficial,2015,3,,,"543,06",2017-1S,2017-1S,1,23,4,5948,1482
508522,76,520,,,2,111500,Oficial,2016,25,,,"577,66",2017-1S,2017-1S,1,1,12,5948,1470
508587,76,1,,,3,017798,Oficial,2015,19,,,"557,32",2017-1S,2017-1S,1,1,12,5948,1469
508592,76,520,,,2,111500,Oficial,2017,51,,,"582,17",2018-1S,2018-1S,1,1,12,5948,1556
509525,76,520,,,3,018671,No oficial,2015,38,,,"694,95",2016-1S,2016-1S,1,1,12,5948,1335
508471,76,520,,,2,018614,No oficial,2017,43,52,,"556,88",2018-1S,2018-1S,1,1,12,5948,1558
508474,76,520,,,2,070722,Oficial,2017,12,,,"569,74",2018-1S,2018-1S,1,1,12,5948,1559
508501,76,1,,,2,031286,Oficial,2014,16,,,"548,62",2018-1S,2018-1S,1,1,4,5948,1570
508095,76,520,,,3,018705,Oficial,2016,19,,,"554,46",2017-1S,2017-1S,1,1,12,5948,1471
508097,76,520,,,1,136333,Oficial,2016,5,,,"567,59",2017-1S,2017-1S,1,1,12,5948,1468
508161,25,754,,,2,118513,Oficial,2015,7,,,,2016-1S,2019-1S,3,1,2,5948,1729
508388,73,411,,,3,016410,No oficial,2012,29,,,"525,94",2016-2S,2016-2S,1,1,12,5948,1407
508585,76,248,,,2,999993,No oficial,2014,43,,,"610,65",2017-1S,2017-1S,1,1,11,5948,1441
507980,76,520,,,2,024349,Oficial,2014,32,,,"522,26",2015-2S,2015-2S,1,1,12,5948,1315
508902,52,356,,,1,041624,Oficial,2014,3,,,504,2016-2S,2016-2S,1,1,12,5948,1423
508557,25,368,,,1,053702,Oficial,2016,10,,,"621,75",2017-1S,2017-1S,1,1,2,5948,1442
508580,11,1,,,3,999993,No oficial,2014,14,,,"604,68",2017-1S,2017-1S,1,1,12,5948,1443
513175,19,355,,,1,084988,No oficial,2014,30,,,"586,13",2017-2S,2017-2S,1,1,12,5948,1504
513181,76,520,,,3,058776,Oficial,2014,26,,,"580,22",2017-2S,2017-2S,1,1,12,5948,1506
509658,81,1,,,1,087395,Oficial,2012,5,,,"560,37",2016-1S,2016-1S,1,18,4,5948,1371
510846,88,1,,,2,037622,Oficial,2014,8,,,"456,85",2015-1S,2015-1S,1,20,4,5948,1258
509099,76,1,,,2,017293,No oficial,2015,46,,,"617,65",2016-1S,2016-1S,1,1,12,5948,1337
509101,76,520,,,2,058776,Oficial,2015,15,,,"657,69",2016-1S,2016-1S,1,1,12,5948,1338
509102,76,520,,,2,111948,Oficial,2015,9,,,627,2016-1S,2016-1S,1,1,12,5948,1339
513166,76,1,,,3,084608,No oficial,2016,37,,,"598,31",2017-2S,2017-2S,1,1,12,5948,1501
513167,76,892,,,2,143255,Oficial,2016,15,,,"556,04",2017-2S,2017-2S,1,1,12,5948,1502
513168,76,111,,,2,018168,Oficial,2016,7,,,"552,61",2017-2S,2017-2S,1,1,12,5948,1503
511787,76,520,,,3,105817,No oficial,2013,41,,,"535,04",2015-2S,2015-2S,1,1,12,5948,1296
510010,76,111,,,2,018192,Oficial,2011,32,,,"525,93",2015-2S,2015-2S,1,1,12,5948,1297
509219,76,520,,,3,018689,Oficial,2015,17,,,"652,72",2016-1S,2016-1S,1,1,12,5948,1333
511325,52,227,,,1,106583,Oficial,2013,38,,,"538,51",2015-1S,2015-1S,1,3,12,5948,1252
512810,52,207,,,1,034496,Oficial,2016,3,,,"573,18",2017-1S,2017-1S,1,4,12,5948,1476
509913,52,835,,,1,011924,Oficial,2013,2,,,"459,95",2015-2S,2015-2S,1,23,4,5948,1317
509915,52,835,,,1,111773,No oficial,2014,19,20,,"463,93",2015-2S,2015-2S,1,23,4,5948,1318
509135,52,1,,,3,011270,No oficial,2015,50,,,"576,53",2016-1S,2016-1S,1,1,12,5948,1342
509138,68,77,,,1,014423,Oficial,2012,38,,,"582,85",2016-1S,2016-2S,1,1,12,5948,1344
509181,76,1,,,4,074708,No oficial,2014,39,,,"593,4",2016-1S,2016-1S,1,1,12,5948,1348
509610,76,520,,,2,058776,Oficial,2014,7,,,"566,42",2016-1S,2016-1S,1,1,12,5948,1353
509698,76,520,,,2,018697,Oficial,2015,46,,,"594,74",2016-1S,2016-1S,1,1,12,5948,1360
509699,76,520,,,2,058776,Oficial,2015,8,,,"573,85",2016-1S,2016-1S,1,1,12,5948,1361
509794,76,736,,,2,118257,No oficial,2015,30,,,"579,75",2016-1S,2016-1S,1,1,12,5948,1368
339387,11,1,,,3,021436,No oficial,2006,100,,,"887,691",2025-1S,2025-1S,1,1,2,2552,6021
393095,11,1,,,2,091264,Oficial,2009,10,,,"794,48",2016-2S,2016-2S,1,1,2,2552,3663
399029,11,1,,,3,020818,Oficial,2013,17,,,"750,82",2015-2S,2015-2S,1,1,2,2552,3423
374563,15,176,,,1,024745,Oficial,2011,34,,13,"746,45",2015-2S,2015-2S,1,1,2,2552,3393
382217,15,1,,,5,004762,No oficial,2014,59,,,"728,63",2015-2S,2016-1S,1,1,2,2552,3449
409325,11,1,,,3,027565,Oficial,2014,25,,17,"632,74",2015-2S,2015-2S,1,1,12,2540,2222
396158,11,1,,,1,075366,No oficial,2012,33,,,"661,84",2016-2S,2017-1S,1,1,2,2540,2369
401816,41,1,,,1,009761,Oficial,2013,38,,,"664,15",2015-2S,2015-2S,1,1,12,2540,2164
395507,11,1,,,2,067082,Oficial,2011,10,,,"648,34",2016-2S,2016-2S,1,1,11,2540,2787
398910,41,306,,,2,010041,Oficial,2012,6,,,,2015-2S,2015-2S,9,1,2,2552,3641
392992,11,1,,,2,073064,No oficial,2013,23,,,"727,3",2014-2S,2014-2S,1,1,12,2552,3196
394712,11,1,,,3,044420,No oficial,2010,52,68,,"761,9",2015-2S,2015-2S,1,1,2,2552,3363
377639,11,1,,,3,102533,Oficial,2010,36,,,"738,52",2016-2S,2016-2S,1,1,2,2552,3680
390873,52,585,,,3,011668,Oficial,2012,19,,,"655,42",2015-1S,2015-1S,1,1,2,2540,2043
390873,52,585,,,3,011668,Oficial,2012,19,,,"749,87",2018-2S,2018-2S,1,1,2,2552,4322
391124,15,1,,,4,004747,No oficial,2014,48,,,"807,86",2016-2S,2016-2S,1,1,2,2552,3730
405110,11,1,,,2,073395,No oficial,2016,32,,,"756,83",2017-1S,2017-1S,1,1,2,2552,3858
391128,76,1,,,4,017004,No oficial,2016,54,64,,"760,48",2016-2S,2016-2S,1,5,2,2552,3745
373097,11,1,,,3,031575,No oficial,2010,29,,,"830,64",2015-2S,2015-2S,1,1,2,2552,3375
404094,85,1,,,1,031120,Oficial,2014,2,,,"754,93",2017-2S,2017-2S,1,1,2,2552,4006
356710,41,1,,,3,054783,No oficial,2008,100,,,"803,54",2016-2S,2016-2S,1,1,2,2552,3697
398115,97,1,,,1,028498,Oficial,2010,6,,,"502,14",2016-1S,2016-1S,1,19,4,2540,2333
389858,23,1,,,2,999993,No oficial,2014,8,,,"495,52",2015-2S,2015-2S,1,21,4,2552,3491
381460,25,754,,,2,057414,No oficial,2014,36,,,"653,24",2015-2S,2015-2S,1,1,11,2540,2152
389102,11,1,,,3,022152,No oficial,2014,59,63,,"652,99",2015-2S,2015-2S,1,1,2,2540,2153
382529,20,1,,,2,007591,Oficial,2014,7,,,"659,81",2015-2S,2015-2S,1,1,11,2540,2150
382529,20,1,,,2,007591,Oficial,2014,7,,,"741,93",2017-2S,2017-2S,1,1,2,2552,3930
388243,11,1,,,4,039719,Oficial,2003,100,,,"745,64",2015-2S,2015-2S,1,1,2,2552,3386
387469,76,1,,,5,017806,No oficial,2015,75,82,,"813,23",2015-2S,2016-1S,1,1,2,2552,3455
382586,25,175,,,3,062208,No oficial,2014,38,68,,"772,07",2015-2S,2015-2S,1,1,2,2552,3396
404496,23,660,,,2,008177,Oficial,2015,25,,,"682,07",2016-2S,2016-2S,1,1,2,2540,2358
404773,11,1,,,3,099002,No oficial,2014,53,,,"830,97",2015-1S,2015-1S,1,1,2,2552,3298
404774,11,1,,,3,098285,Oficial,2014,34,,,,2017-2S,2017-2S,9,1,1,2552,4203
403530,11,1,,,5,036723,No oficial,2016,94,,,"757,45",2016-2S,2016-2S,1,1,2,2552,3756
392201,11,1,,,4,020610,No oficial,2014,62,,,"750,95",2015-2S,2015-2S,1,1,2,2552,3450
402548,25,286,,,2,044370,Oficial,2013,13,,,"795,72",2023-1S,2023-1S,1,1,2,2552,5601
388725,5,380,,,2,001701,Oficial,2008,8,,,"651,74",2017-2S,2017-2S,1,1,12,2540,2606
381131,52,1,,,4,011213,Oficial,2012,45,,,"747,21",2015-2S,2015-2S,1,1,2,2552,3399
402577,25,754,,,3,098350,No oficial,2008,32,,,"634,04",2016-2S,2016-2S,1,1,12,2540,2419
404031,25,269,,,3,008441,Oficial,2015,12,,,"668,22",2016-2S,2016-2S,1,1,2,2540,2371
404031,25,269,,,3,008441,Oficial,2015,12,,,"713,89",2020-2S,2020-2S,1,1,2,2552,4888
386256,68,432,,,1,014886,Oficial,2013,7,,,"634,06",2015-2S,2015-2S,1,1,11,2540,2195
403241,11,1,,,3,098657,No oficial,2014,70,,,"648,82",2016-2S,2016-2S,1,1,2,2540,2406
